source_phase,experiment_id,method,method_short,model,seed_name,split,true_label,pred_label,count,row_total,row_rate
2,exp02_mert_linear,MERT linear probe,mert_linear,mert_v1_95m,seed0,test,中阮,二胡,0,41,0.0
2,exp02_mert_linear,MERT linear probe,mert_linear,mert_v1_95m,seed0,test,中阮,琵琶,0,41,0.0
2,exp02_mert_linear,MERT linear probe,mert_linear,mert_v1_95m,seed0,test,中阮,中阮,40,41,0.975609756097561
2,exp02_mert_linear,MERT linear probe,mert_linear,mert_v1_95m,seed0,test,中阮,笛子,0,41,0.0
2,exp02_mert_linear,MERT linear probe,mert_linear,mert_v1_95m,seed0,test,中阮,唢呐,0,41,0.0
2,exp02_mert_linear,MERT linear probe,mert_linear,mert_v1_95m,seed0,test,中阮,笙,1,41,0.024390243902439025
2,exp02_mert_linear,MERT linear probe,mert_linear,mert_v1_95m,seed0,test,笛子,二胡,0,40,0.0
2,exp02_mert_linear,MERT linear probe,mert_linear,mert_v1_95m,seed0,test,笛子,琵琶,0,40,0.0
2,exp02_mert_linear,MERT linear probe,mert_linear,mert_v1_95m,seed0,test,笛子,中阮,0,40,0.0
2,exp02_mert_linear,MERT linear probe,mert_linear,mert_v1_95m,seed0,test,笛子,笛子,40,40,1.0
2,exp02_mert_linear,MERT linear probe,mert_linear,mert_v1_95m,seed0,test,笛子,唢呐,0,40,0.0
2,exp02_mert_linear,MERT linear probe,mert_linear,mert_v1_95m,seed0,test,笛子,笙,0,40,0.0
2,exp02_mert_linear,MERT linear probe,mert_linear,mert_v1_95m,seed0,test,唢呐,二胡,0,52,0.0
2,exp02_mert_linear,MERT linear probe,mert_linear,mert_v1_95m,seed0,test,唢呐,琵琶,0,52,0.0
2,exp02_mert_linear,MERT linear probe,mert_linear,mert_v1_95m,seed0,test,唢呐,中阮,0,52,0.0
2,exp02_mert_linear,MERT linear probe,mert_linear,mert_v1_95m,seed0,test,唢呐,笛子,2,52,0.038461538461538464
2,exp02_mert_linear,MERT linear probe,mert_linear,mert_v1_95m,seed0,test,唢呐,唢呐,49,52,0.9423076923076923
2,exp02_mert_linear,MERT linear probe,mert_linear,mert_v1_95m,seed0,test,唢呐,笙,1,52,0.019230769230769232
2,exp02_mert_linear,MERT linear probe,mert_linear,mert_v1_95m,seed0,test,笙,二胡,0,36,0.0
2,exp02_mert_linear,MERT linear probe,mert_linear,mert_v1_95m,seed0,test,笙,琵琶,0,36,0.0
2,exp02_mert_linear,MERT linear probe,mert_linear,mert_v1_95m,seed0,test,笙,中阮,0,36,0.0
2,exp02_mert_linear,MERT linear probe,mert_linear,mert_v1_95m,seed0,test,笙,笛子,0,36,0.0
2,exp02_mert_linear,MERT linear probe,mert_linear,mert_v1_95m,seed0,test,笙,唢呐,1,36,0.027777777777777776
2,exp02_mert_linear,MERT linear probe,mert_linear,mert_v1_95m,seed0,test,笙,笙,35,36,0.9722222222222222
2,exp02_mert_linear,MERT linear probe,mert_linear,mert_v1_95m,seed0,external_test,二胡,二胡,21,113,0.18584070796460178
2,exp02_mert_linear,MERT linear probe,mert_linear,mert_v1_95m,seed0,external_test,二胡,琵琶,16,113,0.1415929203539823
2,exp02_mert_linear,MERT linear probe,mert_linear,mert_v1_95m,seed0,external_test,二胡,中阮,0,113,0.0
2,exp02_mert_linear,MERT linear probe,mert_linear,mert_v1_95m,seed0,external_test,二胡,笛子,24,113,0.21238938053097345
2,exp02_mert_linear,MERT linear probe,mert_linear,mert_v1_95m,seed0,external_test,二胡,唢呐,21,113,0.18584070796460178
2,exp02_mert_linear,MERT linear probe,mert_linear,mert_v1_95m,seed0,external_test,二胡,笙,31,113,0.2743362831858407
2,exp02_mert_linear,MERT linear probe,mert_linear,mert_v1_95m,seed0,external_test,琵琶,二胡,0,85,0.0
2,exp02_mert_linear,MERT linear probe,mert_linear,mert_v1_95m,seed0,external_test,琵琶,琵琶,82,85,0.9647058823529412
2,exp02_mert_linear,MERT linear probe,mert_linear,mert_v1_95m,seed0,external_test,琵琶,中阮,0,85,0.0
2,exp02_mert_linear,MERT linear probe,mert_linear,mert_v1_95m,seed0,external_test,琵琶,笛子,0,85,0.0
2,exp02_mert_linear,MERT linear probe,mert_linear,mert_v1_95m,seed0,external_test,琵琶,唢呐,1,85,0.011764705882352941
2,exp02_mert_linear,MERT linear probe,mert_linear,mert_v1_95m,seed0,external_test,琵琶,笙,2,85,0.023529411764705882
2,exp02_mert_linear,MERT linear probe,mert_linear,mert_v1_95m,seed0,external_test,中阮,二胡,0,94,0.0
2,exp02_mert_linear,MERT linear probe,mert_linear,mert_v1_95m,seed0,external_test,中阮,琵琶,55,94,0.5851063829787234
2,exp02_mert_linear,MERT linear probe,mert_linear,mert_v1_95m,seed0,external_test,中阮,中阮,1,94,0.010638297872340425
2,exp02_mert_linear,MERT linear probe,mert_linear,mert_v1_95m,seed0,external_test,中阮,笛子,0,94,0.0
2,exp02_mert_linear,MERT linear probe,mert_linear,mert_v1_95m,seed0,external_test,中阮,唢呐,31,94,0.32978723404255317
2,exp02_mert_linear,MERT linear probe,mert_linear,mert_v1_95m,seed0,external_test,中阮,笙,7,94,0.07446808510638298
2,exp02_mert_linear,MERT linear probe,mert_linear,mert_v1_95m,seed0,external_test,笛子,二胡,8,94,0.0851063829787234
2,exp02_mert_linear,MERT linear probe,mert_linear,mert_v1_95m,seed0,external_test,笛子,琵琶,0,94,0.0
2,exp02_mert_linear,MERT linear probe,mert_linear,mert_v1_95m,seed0,external_test,笛子,中阮,0,94,0.0
2,exp02_mert_linear,MERT linear probe,mert_linear,mert_v1_95m,seed0,external_test,笛子,笛子,40,94,0.425531914893617
2,exp02_mert_linear,MERT linear probe,mert_linear,mert_v1_95m,seed0,external_test,笛子,唢呐,25,94,0.26595744680851063
2,exp02_mert_linear,MERT linear probe,mert_linear,mert_v1_95m,seed0,external_test,笛子,笙,21,94,0.22340425531914893
2,exp02_mert_linear,MERT linear probe,mert_linear,mert_v1_95m,seed0,external_test,唢呐,二胡,2,45,0.044444444444444446
2,exp02_mert_linear,MERT linear probe,mert_linear,mert_v1_95m,seed0,external_test,唢呐,琵琶,1,45,0.022222222222222223
2,exp02_mert_linear,MERT linear probe,mert_linear,mert_v1_95m,seed0,external_test,唢呐,中阮,0,45,0.0
2,exp02_mert_linear,MERT linear probe,mert_linear,mert_v1_95m,seed0,external_test,唢呐,笛子,0,45,0.0
2,exp02_mert_linear,MERT linear probe,mert_linear,mert_v1_95m,seed0,external_test,唢呐,唢呐,41,45,0.9111111111111111
2,exp02_mert_linear,MERT linear probe,mert_linear,mert_v1_95m,seed0,external_test,唢呐,笙,1,45,0.022222222222222223
2,exp02_mert_linear,MERT linear probe,mert_linear,mert_v1_95m,seed0,external_test,笙,二胡,3,179,0.01675977653631285
2,exp02_mert_linear,MERT linear probe,mert_linear,mert_v1_95m,seed0,external_test,笙,琵琶,2,179,0.0111731843575419
2,exp02_mert_linear,MERT linear probe,mert_linear,mert_v1_95m,seed0,external_test,笙,中阮,5,179,0.027932960893854747
2,exp02_mert_linear,MERT linear probe,mert_linear,mert_v1_95m,seed0,external_test,笙,笛子,8,179,0.0446927374301676
2,exp02_mert_linear,MERT linear probe,mert_linear,mert_v1_95m,seed0,external_test,笙,唢呐,77,179,0.4301675977653631
2,exp02_mert_linear,MERT linear probe,mert_linear,mert_v1_95m,seed0,external_test,笙,笙,84,179,0.4692737430167598
2,exp02_mert_linear,MERT linear probe,mert_linear,mert_v1_95m,seed1,test,二胡,二胡,37,37,1.0
2,exp02_mert_linear,MERT linear probe,mert_linear,mert_v1_95m,seed1,test,二胡,琵琶,0,37,0.0
2,exp02_mert_linear,MERT linear probe,mert_linear,mert_v1_95m,seed1,test,二胡,中阮,0,37,0.0
2,exp02_mert_linear,MERT linear probe,mert_linear,mert_v1_95m,seed1,test,二胡,笛子,0,37,0.0
2,exp02_mert_linear,MERT linear probe,mert_linear,mert_v1_95m,seed1,test,二胡,唢呐,0,37,0.0
2,exp02_mert_linear,MERT linear probe,mert_linear,mert_v1_95m,seed1,test,二胡,笙,0,37,0.0
2,exp02_mert_linear,MERT linear probe,mert_linear,mert_v1_95m,seed1,test,琵琶,二胡,0,32,0.0
2,exp02_mert_linear,MERT linear probe,mert_linear,mert_v1_95m,seed1,test,琵琶,琵琶,32,32,1.0
2,exp02_mert_linear,MERT linear probe,mert_linear,mert_v1_95m,seed1,test,琵琶,中阮,0,32,0.0
2,exp02_mert_linear,MERT linear probe,mert_linear,mert_v1_95m,seed1,test,琵琶,笛子,0,32,0.0
2,exp02_mert_linear,MERT linear probe,mert_linear,mert_v1_95m,seed1,test,琵琶,唢呐,0,32,0.0
2,exp02_mert_linear,MERT linear probe,mert_linear,mert_v1_95m,seed1,test,琵琶,笙,0,32,0.0
2,exp02_mert_linear,MERT linear probe,mert_linear,mert_v1_95m,seed1,test,中阮,二胡,0,51,0.0
2,exp02_mert_linear,MERT linear probe,mert_linear,mert_v1_95m,seed1,test,中阮,琵琶,0,51,0.0
2,exp02_mert_linear,MERT linear probe,mert_linear,mert_v1_95m,seed1,test,中阮,中阮,51,51,1.0
2,exp02_mert_linear,MERT linear probe,mert_linear,mert_v1_95m,seed1,test,中阮,笛子,0,51,0.0
2,exp02_mert_linear,MERT linear probe,mert_linear,mert_v1_95m,seed1,test,中阮,唢呐,0,51,0.0
2,exp02_mert_linear,MERT linear probe,mert_linear,mert_v1_95m,seed1,test,中阮,笙,0,51,0.0
2,exp02_mert_linear,MERT linear probe,mert_linear,mert_v1_95m,seed1,test,笛子,二胡,0,49,0.0
2,exp02_mert_linear,MERT linear probe,mert_linear,mert_v1_95m,seed1,test,笛子,琵琶,0,49,0.0
2,exp02_mert_linear,MERT linear probe,mert_linear,mert_v1_95m,seed1,test,笛子,中阮,0,49,0.0
2,exp02_mert_linear,MERT linear probe,mert_linear,mert_v1_95m,seed1,test,笛子,笛子,47,49,0.9591836734693877
2,exp02_mert_linear,MERT linear probe,mert_linear,mert_v1_95m,seed1,test,笛子,唢呐,0,49,0.0
2,exp02_mert_linear,MERT linear probe,mert_linear,mert_v1_95m,seed1,test,笛子,笙,2,49,0.04081632653061224
2,exp02_mert_linear,MERT linear probe,mert_linear,mert_v1_95m,seed1,test,唢呐,二胡,0,34,0.0
2,exp02_mert_linear,MERT linear probe,mert_linear,mert_v1_95m,seed1,test,唢呐,琵琶,0,34,0.0
2,exp02_mert_linear,MERT linear probe,mert_linear,mert_v1_95m,seed1,test,唢呐,中阮,0,34,0.0
2,exp02_mert_linear,MERT linear probe,mert_linear,mert_v1_95m,seed1,test,唢呐,笛子,0,34,0.0
2,exp02_mert_linear,MERT linear probe,mert_linear,mert_v1_95m,seed1,test,唢呐,唢呐,34,34,1.0
2,exp02_mert_linear,MERT linear probe,mert_linear,mert_v1_95m,seed1,test,唢呐,笙,0,34,0.0
2,exp02_mert_linear,MERT linear probe,mert_linear,mert_v1_95m,seed1,test,笙,二胡,0,39,0.0
2,exp02_mert_linear,MERT linear probe,mert_linear,mert_v1_95m,seed1,test,笙,琵琶,0,39,0.0
2,exp02_mert_linear,MERT linear probe,mert_linear,mert_v1_95m,seed1,test,笙,中阮,1,39,0.02564102564102564
2,exp02_mert_linear,MERT linear probe,mert_linear,mert_v1_95m,seed1,test,笙,笛子,0,39,0.0
2,exp02_mert_linear,MERT linear probe,mert_linear,mert_v1_95m,seed1,test,笙,唢呐,0,39,0.0
2,exp02_mert_linear,MERT linear probe,mert_linear,mert_v1_95m,seed1,test,笙,笙,38,39,0.9743589743589743
2,exp02_mert_linear,MERT linear probe,mert_linear,mert_v1_95m,seed1,external_test,二胡,二胡,45,113,0.39823008849557523
2,exp02_mert_linear,MERT linear probe,mert_linear,mert_v1_95m,seed1,external_test,二胡,琵琶,20,113,0.17699115044247787
2,exp02_mert_linear,MERT linear probe,mert_linear,mert_v1_95m,seed1,external_test,二胡,中阮,0,113,0.0
2,exp02_mert_linear,MERT linear probe,mert_linear,mert_v1_95m,seed1,external_test,二胡,笛子,4,113,0.035398230088495575
2,exp02_mert_linear,MERT linear probe,mert_linear,mert_v1_95m,seed1,external_test,二胡,唢呐,17,113,0.1504424778761062
2,exp02_mert_linear,MERT linear probe,mert_linear,mert_v1_95m,seed1,external_test,二胡,笙,27,113,0.23893805309734514
2,exp02_mert_linear,MERT linear probe,mert_linear,mert_v1_95m,seed1,external_test,琵琶,二胡,5,85,0.058823529411764705
2,exp02_mert_linear,MERT linear probe,mert_linear,mert_v1_95m,seed1,external_test,琵琶,琵琶,77,85,0.9058823529411765
2,exp02_mert_linear,MERT linear probe,mert_linear,mert_v1_95m,seed1,external_test,琵琶,中阮,0,85,0.0
2,exp02_mert_linear,MERT linear probe,mert_linear,mert_v1_95m,seed1,external_test,琵琶,笛子,0,85,0.0
2,exp02_mert_linear,MERT linear probe,mert_linear,mert_v1_95m,seed1,external_test,琵琶,唢呐,1,85,0.011764705882352941
2,exp02_mert_linear,MERT linear probe,mert_linear,mert_v1_95m,seed1,external_test,琵琶,笙,2,85,0.023529411764705882
2,exp02_mert_linear,MERT linear probe,mert_linear,mert_v1_95m,seed1,external_test,中阮,二胡,4,94,0.0425531914893617
2,exp02_mert_linear,MERT linear probe,mert_linear,mert_v1_95m,seed1,external_test,中阮,琵琶,46,94,0.48936170212765956
2,exp02_mert_linear,MERT linear probe,mert_linear,mert_v1_95m,seed1,external_test,中阮,中阮,1,94,0.010638297872340425
2,exp02_mert_linear,MERT linear probe,mert_linear,mert_v1_95m,seed1,external_test,中阮,笛子,0,94,0.0
2,exp02_mert_linear,MERT linear probe,mert_linear,mert_v1_95m,seed1,external_test,中阮,唢呐,30,94,0.3191489361702128
2,exp02_mert_linear,MERT linear probe,mert_linear,mert_v1_95m,seed1,external_test,中阮,笙,13,94,0.13829787234042554
2,exp02_mert_linear,MERT linear probe,mert_linear,mert_v1_95m,seed1,external_test,笛子,二胡,14,94,0.14893617021276595
2,exp02_mert_linear,MERT linear probe,mert_linear,mert_v1_95m,seed1,external_test,笛子,琵琶,0,94,0.0
2,exp02_mert_linear,MERT linear probe,mert_linear,mert_v1_95m,seed1,external_test,笛子,中阮,0,94,0.0
2,exp02_mert_linear,MERT linear probe,mert_linear,mert_v1_95m,seed1,external_test,笛子,笛子,35,94,0.3723404255319149
2,exp02_mert_linear,MERT linear probe,mert_linear,mert_v1_95m,seed1,external_test,笛子,唢呐,25,94,0.26595744680851063
2,exp02_mert_linear,MERT linear probe,mert_linear,mert_v1_95m,seed1,external_test,笛子,笙,20,94,0.2127659574468085
2,exp02_mert_linear,MERT linear probe,mert_linear,mert_v1_95m,seed1,external_test,唢呐,二胡,5,45,0.1111111111111111
2,exp02_mert_linear,MERT linear probe,mert_linear,mert_v1_95m,seed1,external_test,唢呐,琵琶,2,45,0.044444444444444446
2,exp02_mert_linear,MERT linear probe,mert_linear,mert_v1_95m,seed1,external_test,唢呐,中阮,0,45,0.0
2,exp02_mert_linear,MERT linear probe,mert_linear,mert_v1_95m,seed1,external_test,唢呐,笛子,0,45,0.0
2,exp02_mert_linear,MERT linear probe,mert_linear,mert_v1_95m,seed1,external_test,唢呐,唢呐,37,45,0.8222222222222222
2,exp02_mert_linear,MERT linear probe,mert_linear,mert_v1_95m,seed1,external_test,唢呐,笙,1,45,0.022222222222222223
2,exp02_mert_linear,MERT linear probe,mert_linear,mert_v1_95m,seed1,external_test,笙,二胡,5,179,0.027932960893854747
2,exp02_mert_linear,MERT linear probe,mert_linear,mert_v1_95m,seed1,external_test,笙,琵琶,0,179,0.0
2,exp02_mert_linear,MERT linear probe,mert_linear,mert_v1_95m,seed1,external_test,笙,中阮,3,179,0.01675977653631285
2,exp02_mert_linear,MERT linear probe,mert_linear,mert_v1_95m,seed1,external_test,笙,笛子,8,179,0.0446927374301676
2,exp02_mert_linear,MERT linear probe,mert_linear,mert_v1_95m,seed1,external_test,笙,唢呐,82,179,0.4581005586592179
2,exp02_mert_linear,MERT linear probe,mert_linear,mert_v1_95m,seed1,external_test,笙,笙,81,179,0.45251396648044695
2,exp02_mert_linear,MERT linear probe,mert_linear,mert_v1_95m,seed2,test,二胡,二胡,30,30,1.0
2,exp02_mert_linear,MERT linear probe,mert_linear,mert_v1_95m,seed2,test,二胡,琵琶,0,30,0.0
2,exp02_mert_linear,MERT linear probe,mert_linear,mert_v1_95m,seed2,test,二胡,中阮,0,30,0.0
2,exp02_mert_linear,MERT linear probe,mert_linear,mert_v1_95m,seed2,test,二胡,笛子,0,30,0.0
2,exp02_mert_linear,MERT linear probe,mert_linear,mert_v1_95m,seed2,test,二胡,唢呐,0,30,0.0
2,exp02_mert_linear,MERT linear probe,mert_linear,mert_v1_95m,seed2,test,二胡,笙,0,30,0.0
2,exp02_mert_linear,MERT linear probe,mert_linear,mert_v1_95m,seed2,test,琵琶,二胡,0,9,0.0
2,exp02_mert_linear,MERT linear probe,mert_linear,mert_v1_95m,seed2,test,琵琶,琵琶,9,9,1.0
2,exp02_mert_linear,MERT linear probe,mert_linear,mert_v1_95m,seed2,test,琵琶,中阮,0,9,0.0
2,exp02_mert_linear,MERT linear probe,mert_linear,mert_v1_95m,seed2,test,琵琶,笛子,0,9,0.0
2,exp02_mert_linear,MERT linear probe,mert_linear,mert_v1_95m,seed2,test,琵琶,唢呐,0,9,0.0
2,exp02_mert_linear,MERT linear probe,mert_linear,mert_v1_95m,seed2,test,琵琶,笙,0,9,0.0
2,exp02_mert_linear,MERT linear probe,mert_linear,mert_v1_95m,seed2,test,中阮,二胡,0,34,0.0
2,exp02_mert_linear,MERT linear probe,mert_linear,mert_v1_95m,seed2,test,中阮,琵琶,0,34,0.0
2,exp02_mert_linear,MERT linear probe,mert_linear,mert_v1_95m,seed2,test,中阮,中阮,34,34,1.0
2,exp02_mert_linear,MERT linear probe,mert_linear,mert_v1_95m,seed2,test,中阮,笛子,0,34,0.0
2,exp02_mert_linear,MERT linear probe,mert_linear,mert_v1_95m,seed2,test,中阮,唢呐,0,34,0.0
2,exp02_mert_linear,MERT linear probe,mert_linear,mert_v1_95m,seed2,test,中阮,笙,0,34,0.0
2,exp02_mert_linear,MERT linear probe,mert_linear,mert_v1_95m,seed2,test,笛子,二胡,1,66,0.015151515151515152
2,exp02_mert_linear,MERT linear probe,mert_linear,mert_v1_95m,seed2,test,笛子,琵琶,0,66,0.0
2,exp02_mert_linear,MERT linear probe,mert_linear,mert_v1_95m,seed2,test,笛子,中阮,0,66,0.0
2,exp02_mert_linear,MERT linear probe,mert_linear,mert_v1_95m,seed2,test,笛子,笛子,50,66,0.7575757575757576
2,exp02_mert_linear,MERT linear probe,mert_linear,mert_v1_95m,seed2,test,笛子,唢呐,6,66,0.09090909090909091
2,exp02_mert_linear,MERT linear probe,mert_linear,mert_v1_95m,seed2,test,笛子,笙,9,66,0.13636363636363635
2,exp02_mert_linear,MERT linear probe,mert_linear,mert_v1_95m,seed2,test,唢呐,二胡,0,51,0.0
2,exp02_mert_linear,MERT linear probe,mert_linear,mert_v1_95m,seed2,test,唢呐,琵琶,0,51,0.0
2,exp02_mert_linear,MERT linear probe,mert_linear,mert_v1_95m,seed2,test,唢呐,中阮,0,51,0.0
2,exp02_mert_linear,MERT linear probe,mert_linear,mert_v1_95m,seed2,test,唢呐,笛子,1,51,0.0196078431372549
2,exp02_mert_linear,MERT linear probe,mert_linear,mert_v1_95m,seed2,test,唢呐,唢呐,48,51,0.9411764705882353
2,exp02_mert_linear,MERT linear probe,mert_linear,mert_v1_95m,seed2,test,唢呐,笙,2,51,0.0392156862745098
2,exp02_mert_linear,MERT linear probe,mert_linear,mert_v1_95m,seed2,test,笙,二胡,0,43,0.0
2,exp02_mert_linear,MERT linear probe,mert_linear,mert_v1_95m,seed2,test,笙,琵琶,0,43,0.0
2,exp02_mert_linear,MERT linear probe,mert_linear,mert_v1_95m,seed2,test,笙,中阮,0,43,0.0
2,exp02_mert_linear,MERT linear probe,mert_linear,mert_v1_95m,seed2,test,笙,笛子,1,43,0.023255813953488372
2,exp02_mert_linear,MERT linear probe,mert_linear,mert_v1_95m,seed2,test,笙,唢呐,1,43,0.023255813953488372
2,exp02_mert_linear,MERT linear probe,mert_linear,mert_v1_95m,seed2,test,笙,笙,41,43,0.9534883720930233
2,exp02_mert_linear,MERT linear probe,mert_linear,mert_v1_95m,seed2,external_test,二胡,二胡,8,113,0.07079646017699115
2,exp02_mert_linear,MERT linear probe,mert_linear,mert_v1_95m,seed2,external_test,二胡,琵琶,24,113,0.21238938053097345
2,exp02_mert_linear,MERT linear probe,mert_linear,mert_v1_95m,seed2,external_test,二胡,中阮,0,113,0.0
2,exp02_mert_linear,MERT linear probe,mert_linear,mert_v1_95m,seed2,external_test,二胡,笛子,60,113,0.5309734513274337
2,exp02_mert_linear,MERT linear probe,mert_linear,mert_v1_95m,seed2,external_test,二胡,唢呐,5,113,0.04424778761061947
2,exp02_mert_linear,MERT linear probe,mert_linear,mert_v1_95m,seed2,external_test,二胡,笙,16,113,0.1415929203539823
2,exp02_mert_linear,MERT linear probe,mert_linear,mert_v1_95m,seed2,external_test,琵琶,二胡,0,85,0.0
2,exp02_mert_linear,MERT linear probe,mert_linear,mert_v1_95m,seed2,external_test,琵琶,琵琶,82,85,0.9647058823529412
2,exp02_mert_linear,MERT linear probe,mert_linear,mert_v1_95m,seed2,external_test,琵琶,中阮,0,85,0.0
2,exp02_mert_linear,MERT linear probe,mert_linear,mert_v1_95m,seed2,external_test,琵琶,笛子,3,85,0.03529411764705882
2,exp02_mert_linear,MERT linear probe,mert_linear,mert_v1_95m,seed2,external_test,琵琶,唢呐,0,85,0.0
2,exp02_mert_linear,MERT linear probe,mert_linear,mert_v1_95m,seed2,external_test,琵琶,笙,0,85,0.0
2,exp02_mert_linear,MERT linear probe,mert_linear,mert_v1_95m,seed2,external_test,中阮,二胡,0,94,0.0
2,exp02_mert_linear,MERT linear probe,mert_linear,mert_v1_95m,seed2,external_test,中阮,琵琶,76,94,0.8085106382978723
2,exp02_mert_linear,MERT linear probe,mert_linear,mert_v1_95m,seed2,external_test,中阮,中阮,2,94,0.02127659574468085
2,exp02_mert_linear,MERT linear probe,mert_linear,mert_v1_95m,seed2,external_test,中阮,笛子,0,94,0.0
2,exp02_mert_linear,MERT linear probe,mert_linear,mert_v1_95m,seed2,external_test,中阮,唢呐,9,94,0.09574468085106383
2,exp02_mert_linear,MERT linear probe,mert_linear,mert_v1_95m,seed2,external_test,中阮,笙,7,94,0.07446808510638298
2,exp02_mert_linear,MERT linear probe,mert_linear,mert_v1_95m,seed2,external_test,笛子,二胡,3,94,0.031914893617021274
2,exp02_mert_linear,MERT linear probe,mert_linear,mert_v1_95m,seed2,external_test,笛子,琵琶,0,94,0.0
2,exp02_mert_linear,MERT linear probe,mert_linear,mert_v1_95m,seed2,external_test,笛子,中阮,0,94,0.0
2,exp02_mert_linear,MERT linear probe,mert_linear,mert_v1_95m,seed2,external_test,笛子,笛子,83,94,0.8829787234042553
2,exp02_mert_linear,MERT linear probe,mert_linear,mert_v1_95m,seed2,external_test,笛子,唢呐,3,94,0.031914893617021274
2,exp02_mert_linear,MERT linear probe,mert_linear,mert_v1_95m,seed2,external_test,笛子,笙,5,94,0.05319148936170213
2,exp02_mert_linear,MERT linear probe,mert_linear,mert_v1_95m,seed2,external_test,唢呐,二胡,2,45,0.044444444444444446
2,exp02_mert_linear,MERT linear probe,mert_linear,mert_v1_95m,seed2,external_test,唢呐,琵琶,2,45,0.044444444444444446
2,exp02_mert_linear,MERT linear probe,mert_linear,mert_v1_95m,seed2,external_test,唢呐,中阮,0,45,0.0
2,exp02_mert_linear,MERT linear probe,mert_linear,mert_v1_95m,seed2,external_test,唢呐,笛子,6,45,0.13333333333333333
2,exp02_mert_linear,MERT linear probe,mert_linear,mert_v1_95m,seed2,external_test,唢呐,唢呐,35,45,0.7777777777777778
2,exp02_mert_linear,MERT linear probe,mert_linear,mert_v1_95m,seed2,external_test,唢呐,笙,0,45,0.0
2,exp02_mert_linear,MERT linear probe,mert_linear,mert_v1_95m,seed2,external_test,笙,二胡,3,179,0.01675977653631285
2,exp02_mert_linear,MERT linear probe,mert_linear,mert_v1_95m,seed2,external_test,笙,琵琶,2,179,0.0111731843575419
2,exp02_mert_linear,MERT linear probe,mert_linear,mert_v1_95m,seed2,external_test,笙,中阮,3,179,0.01675977653631285
2,exp02_mert_linear,MERT linear probe,mert_linear,mert_v1_95m,seed2,external_test,笙,笛子,19,179,0.10614525139664804
2,exp02_mert_linear,MERT linear probe,mert_linear,mert_v1_95m,seed2,external_test,笙,唢呐,77,179,0.4301675977653631
2,exp02_mert_linear,MERT linear probe,mert_linear,mert_v1_95m,seed2,external_test,笙,笙,75,179,0.41899441340782123
2,exp02_mert_lora_r4,MERT+LoRA (r=4),mert_lora_r4,mert_v1_95m,seed0,test,二胡,二胡,25,31,0.8064516129032258
2,exp02_mert_lora_r4,MERT+LoRA (r=4),mert_lora_r4,mert_v1_95m,seed0,test,二胡,琵琶,3,31,0.0967741935483871
2,exp02_mert_lora_r4,MERT+LoRA (r=4),mert_lora_r4,mert_v1_95m,seed0,test,二胡,中阮,3,31,0.0967741935483871
2,exp02_mert_lora_r4,MERT+LoRA (r=4),mert_lora_r4,mert_v1_95m,seed0,test,二胡,笛子,0,31,0.0
2,exp02_mert_lora_r4,MERT+LoRA (r=4),mert_lora_r4,mert_v1_95m,seed0,test,二胡,唢呐,0,31,0.0
2,exp02_mert_lora_r4,MERT+LoRA (r=4),mert_lora_r4,mert_v1_95m,seed0,test,二胡,笙,0,31,0.0
2,exp02_mert_lora_r4,MERT+LoRA (r=4),mert_lora_r4,mert_v1_95m,seed0,test,琵琶,二胡,0,4,0.0
2,exp02_mert_lora_r4,MERT+LoRA (r=4),mert_lora_r4,mert_v1_95m,seed0,test,琵琶,琵琶,3,4,0.75
2,exp02_mert_lora_r4,MERT+LoRA (r=4),mert_lora_r4,mert_v1_95m,seed0,test,琵琶,中阮,0,4,0.0
2,exp02_mert_lora_r4,MERT+LoRA (r=4),mert_lora_r4,mert_v1_95m,seed0,test,琵琶,笛子,0,4,0.0
2,exp02_mert_lora_r4,MERT+LoRA (r=4),mert_lora_r4,mert_v1_95m,seed0,test,琵琶,唢呐,0,4,0.0
2,exp02_mert_lora_r4,MERT+LoRA (r=4),mert_lora_r4,mert_v1_95m,seed0,test,琵琶,笙,1,4,0.25
2,exp02_mert_lora_r4,MERT+LoRA (r=4),mert_lora_r4,mert_v1_95m,seed0,test,中阮,二胡,0,41,0.0
2,exp02_mert_lora_r4,MERT+LoRA (r=4),mert_lora_r4,mert_v1_95m,seed0,test,中阮,琵琶,0,41,0.0
2,exp02_mert_lora_r4,MERT+LoRA (r=4),mert_lora_r4,mert_v1_95m,seed0,test,中阮,中阮,41,41,1.0
2,exp02_mert_lora_r4,MERT+LoRA (r=4),mert_lora_r4,mert_v1_95m,seed0,test,中阮,笛子,0,41,0.0
2,exp02_mert_lora_r4,MERT+LoRA (r=4),mert_lora_r4,mert_v1_95m,seed0,test,中阮,唢呐,0,41,0.0
2,exp02_mert_lora_r4,MERT+LoRA (r=4),mert_lora_r4,mert_v1_95m,seed0,test,中阮,笙,0,41,0.0
2,exp02_mert_lora_r4,MERT+LoRA (r=4),mert_lora_r4,mert_v1_95m,seed0,test,笛子,二胡,0,40,0.0
2,exp02_mert_lora_r4,MERT+LoRA (r=4),mert_lora_r4,mert_v1_95m,seed0,test,笛子,琵琶,0,40,0.0
2,exp02_mert_lora_r4,MERT+LoRA (r=4),mert_lora_r4,mert_v1_95m,seed0,test,笛子,中阮,0,40,0.0
2,exp02_mert_lora_r4,MERT+LoRA (r=4),mert_lora_r4,mert_v1_95m,seed0,test,笛子,笛子,17,40,0.425
